FlightID,Airline,Origin,Destination,RouteDistance,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,Cancelled,FuelUsedGallons,FlightDurationMinutes,Passengers,Date,TotalDelayMinutes,DelayCategory,DelayCostIndex,DelayCost,RouteEfficiencyScore,OnTimePerformancePct,FuelCostPerRoute,FuelPriceVolatility,AirportCode_x,AvgTrafficVolume,PeakTrafficLoad,CongestionSeverityIndex,AirportCode_y,AvgSentimentScore,SentimentScore,SentimentCategory,CustomerSatisfactionIntensity
FL2643,CloudFlight,LAX,ORD,1744,2026-06-18 14:00:00,2026-06-18 14:11:00,2026-06-18 17:25:00,2026-06-18 17:28:00,11.0,False,9446.5,197.0,152,2026-06-18,11.0,Minor,11.0,1100.0,99.33333333333333,100.0,26685.732733333338,0.16250308436584543,LAX,506.0,506,22.84434490481523,LAX,-0.10170000000000001,-0.10170000000000001,Negative,10.2
FL2651,AvaAir,ORD,ATL,606,2026-06-18 08:00:00,2026-06-18 08:22:00,2026-06-18 09:11:00,2026-06-18 09:45:00,22.0,False,3342.9,83.0,161,2026-06-18,22.0,Moderate,22.0,2200.0,96.85714285714286,0.0,9443.469640000003,0.16250308436584543,ORD,337.0,337,3.9193729003359463,,,0.0,Neutral,0.0
FL2652,BlueJet,ORD,ATL,606,2026-06-18 11:00:00,2026-06-18 11:01:00,2026-06-18 12:11:00,2026-06-18 12:17:00,1.0,False,3214.3,76.0,186,2026-06-18,1.0,Minor,1.0,100.0,99.84415584415585,100.0,9080.183213333336,0.16250308436584543,ORD,337.0,337,3.9193729003359463,,,0.0,Neutral,0.0
FL2653,EliteWings,ORD,ATL,606,2026-06-18 14:00:00,2026-06-18 14:30:00,2026-06-18 15:11:00,2026-06-18 16:08:00,30.0,False,3288.9,98.0,97,2026-06-18,30.0,Moderate,30.0,3000.0,96.36363636363636,0.0,9290.923240000002,0.16250308436584543,ORD,337.0,337,3.9193729003359463,,,0.0,Neutral,0.0
FL2711,EliteWings,JFK,LAX,2475,2026-06-19 08:00:00,2026-06-19 08:19:00,2026-06-19 12:51:00,2026-06-19 13:39:00,19.0,False,12527.0,320.0,185,2026-06-19,19.0,Moderate,19.0,1900.0,99.28971962616822,0.0,35387.939866666675,0.16250308436584543,JFK,929.0,929,70.21276595744682,,,0.0,Neutral,0.0
FL2712,CloudFlight,JFK,LAX,2475,2026-06-19 11:00:00,2026-06-19 10:56:00,2026-06-19 15:51:00,2026-06-19 15:40:00,0.0,False,13521.2,284.0,118,2026-06-19,0.0,On-Time,0.0,0.0,100.0,100.0,38196.488586666674,0.16250308436584543,JFK,929.0,929,70.21276595744682,,,0.0,Neutral,0.0
FL2713,BlueJet,JFK,LAX,2475,2026-06-19 14:00:00,2026-06-19 13:59:00,2026-06-19 18:51:00,2026-06-19 18:39:00,0.0,False,13631.1,280.0,155,2026-06-19,0.0,On-Time,0.0,0.0,100.0,100.0,38506.94876000001,0.16250308436584543,JFK,929.0,929,70.21276595744682,,,0.0,Neutral,0.0
FL2721,AvaAir,JFK,ORD,740,2026-06-19 08:00:00,2026-06-19 08:19:00,2026-06-19 09:27:00,2026-06-19 09:52:00,19.0,False,3646.9,93.0,166,2026-06-19,19.0,Moderate,19.0,1900.0,97.57446808510639,0.0,10302.249373333336,0.16250308436584543,JFK,929.0,929,70.21276595744682,,,0.0,Neutral,0.0
FL2722,EliteWings,JFK,ORD,740,2026-06-19 11:00:00,2026-06-19 11:22:00,2026-06-19 12:27:00,2026-06-19 12:56:00,22.0,False,3649.8,94.0,183,2026-06-19,22.0,Moderate,22.0,2200.0,97.22105263157894,0.0,10310.441680000004,0.16250308436584543,JFK,929.0,929,70.21276595744682,,,0.0,Neutral,0.0
FL2723,AvaAir,JFK,ORD,740,2026-06-19 14:00:00,2026-06-19 14:13:00,2026-06-19 15:27:00,2026-06-19 15:54:00,13.0,False,3756.4,101.0,205,2026-06-19,13.0,Minor,13.0,1300.0,98.47058823529412,100.0,10611.579573333336,0.16250308436584543,JFK,929.0,929,70.21276595744682,,,0.0,Neutral,0.0
FL2731,CloudFlight,ATL,DFW,732,2026-06-19 08:00:00,2026-06-19 08:32:00,2026-06-19 09:26:00,2026-06-19 10:24:00,32.0,False,3655.0,112.0,194,2026-06-19,32.0,Moderate,32.0,3200.0,96.60176991150442,0.0,10325.131333333336,0.16250308436584543,ATL,1171.0,1171,97.31243001119822,ATL,0.1531,0.1531,Positive,15.3
FL2732,CloudFlight,ATL,DFW,732,2026-06-19 11:00:00,2026-06-19 11:13:00,2026-06-19 12:26:00,2026-06-19 12:37:00,13.0,False,3710.2,84.0,205,2026-06-19,13.0,Minor,13.0,1300.0,98.16470588235295,100.0,10481.067653333335,0.16250308436584543,ATL,1171.0,1171,97.31243001119822,ATL,0.1531,0.1531,Positive,15.3
FL2733,CloudFlight,ATL,DFW,732,2026-06-19 14:00:00,2026-06-19 13:50:00,2026-06-19 15:26:00,2026-06-19 15:08:00,0.0,False,3839.7,78.0,112,2026-06-19,0.0,On-Time,0.0,0.0,100.0,100.0,10846.896520000002,0.16250308436584543,ATL,1171.0,1171,97.31243001119822,ATL,0.1531,0.1531,Positive,15.3
FL2741,AvaAir,LAX,ORD,1744,2026-06-19 08:00:00,2026-06-19 08:36:00,2026-06-19 11:25:00,2026-06-19 12:27:00,36.0,False,8655.4,231.0,177,2026-06-19,36.0,Moderate,36.0,3600.0,98.13793103448276,0.0,24450.92797333334,0.16250308436584543,LAX,1082.0,1082,87.34602463605823,,,0.0,Neutral,0.0
FL2742,BlueJet,LAX,ORD,1744,2026-06-19 11:00:00,2026-06-19 10:50:00,2026-06-19 14:25:00,2026-06-19 14:00:00,0.0,False,8402.1,190.0,127,2026-06-19,0.0,On-Time,0.0,0.0,100.0,100.0,23735.372360000005,0.16250308436584543,LAX,1082.0,1082,87.34602463605823,,,0.0,Neutral,0.0
FL2743,BlueJet,LAX,ORD,1744,2026-06-19 14:00:00,2026-06-19 13:56:00,2026-06-19 17:25:00,2026-06-19 17:29:00,0.0,False,9085.9,213.0,92,2026-06-19,0.0,On-Time,0.0,0.0,100.0,100.0,25667.06177333334,0.16250308436584543,LAX,1082.0,1082,87.34602463605823,,,0.0,Neutral,0.0
FL2751,BlueJet,ORD,ATL,606,2026-06-19 08:00:00,2026-06-19 08:16:00,2026-06-19 09:11:00,2026-06-19 09:14:00,16.0,False,3155.0,58.0,132,2026-06-19,16.0,Moderate,16.0,1600.0,96.7457627118644,0.0,8912.66466666667,0.16250308436584543,ORD,683.0,683,42.66517357222845,ORD,-0.34,-0.34,Negative,34.0
FL2752,EliteWings,ORD,ATL,606,2026-06-19 11:00:00,2026-06-19 11:21:00,2026-06-19 12:11:00,2026-06-19 12:19:00,21.0,False,3213.5,58.0,105,2026-06-19,21.0,Moderate,21.0,2100.0,95.72881355932203,0.0,9077.923266666668,0.16250308436584543,ORD,683.0,683,42.66517357222845,ORD,-0.34,-0.34,Negative,34.0
FL2753,DeltaSky,ORD,ATL,606,2026-06-19 14:00:00,2026-06-19 14:36:00,2026-06-19 15:11:00,2026-06-19 15:56:00,36.0,False,3246.8,80.0,135,2026-06-19,36.0,Moderate,36.0,3600.0,94.66666666666667,0.0,9171.993546666668,0.16250308436584543,ORD,683.0,683,42.66517357222845,ORD,-0.34,-0.34,Negative,34.0
FL2811,CloudFlight,JFK,LAX,2475,2026-06-20 08:00:00,2026-06-20 08:00:00,2026-06-20 12:51:00,2026-06-20 12:39:00,0.0,False,12611.6,279.0,154,2026-06-20,0.0,On-Time,0.0,0.0,100.0,100.0,35626.929226666674,0.16250308436584543,JFK,1192.0,1192,99.66405375139978,,,0.0,Neutral,0.0
FL2812,CloudFlight,JFK,LAX,2475,2026-06-20 11:00:00,2026-06-20 10:51:00,2026-06-20 15:51:00,2026-06-20 16:09:00,0.0,False,12630.9,318.0,209,2026-06-20,0.0,On-Time,0.0,0.0,100.0,100.0,35681.45044000001,0.16250308436584543,JFK,1192.0,1192,99.66405375139978,,,0.0,Neutral,0.0
FL2821,AvaAir,JFK,ORD,740,2026-06-20 08:00:00,2026-06-20 08:49:00,2026-06-20 09:27:00,2026-06-20 10:08:00,49.0,False,3897.6,79.0,180,2026-06-20,49.0,Severe,49.0,4900.0,92.65,0.0,11010.460160000002,0.16250308436584543,JFK,1192.0,1192,99.66405375139978,,,0.0,Neutral,0.0
FL2822,CloudFlight,JFK,ORD,740,2026-06-20 11:00:00,2026-06-20 10:50:00,2026-06-20 12:27:00,2026-06-20 12:18:00,0.0,False,3949.3,88.0,123,2026-06-20,0.0,On-Time,0.0,0.0,100.0,100.0,11156.509213333336,0.16250308436584543,JFK,1192.0,1192,99.66405375139978,,,0.0,Neutral,0.0
FL2823,DeltaSky,JFK,ORD,740,2026-06-20 14:00:00,2026-06-20 14:17:00,2026-06-20 15:27:00,2026-06-20 15:35:00,17.0,False,3667.4,78.0,100,2026-06-20,17.0,Moderate,17.0,1700.0,97.41772151898734,0.0,10360.160506666669,0.16250308436584543,JFK,1192.0,1192,99.66405375139978,,,0.0,Neutral,0.0
FL2831,BlueJet,ATL,DFW,732,2026-06-20 08:00:00,2026-06-20 08:26:00,2026-06-20 09:26:00,2026-06-20 09:58:00,26.0,False,3693.3,92.0,92,2026-06-20,26.0,Moderate,26.0,2600.0,96.64516129032258,0.0,10433.326280000003,0.16250308436584543,ATL,807.0,807,56.55095184770437,,,0.0,Neutral,0.0
FL2832,CloudFlight,ATL,DFW,732,2026-06-20 11:00:00,2026-06-20 11:17:00,2026-06-20 12:26:00,2026-06-20 12:43:00,17.0,False,3622.2,86.0,209,2026-06-20,17.0,Moderate,17.0,1700.0,97.65517241379311,0.0,10232.473520000001,0.16250308436584543,ATL,807.0,807,56.55095184770437,,,0.0,Neutral,0.0
FL2833,AvaAir,ATL,DFW,732,2026-06-20 14:00:00,2026-06-20 14:27:00,2026-06-20 15:26:00,2026-06-20 15:52:00,27.0,False,3856.0,85.0,194,2026-06-20,27.0,Moderate,27.0,2700.0,96.23255813953489,0.0,10892.942933333336,0.16250308436584543,ATL,807.0,807,56.55095184770437,,,0.0,Neutral,0.0
FL2841,AvaAir,LAX,ORD,1744,2026-06-20 08:00:00,2026-06-20 08:09:00,2026-06-20 11:25:00,2026-06-20 11:36:00,9.0,False,8750.6,207.0,117,2026-06-20,9.0,Minor,9.0,900.0,99.48076923076923,100.0,24719.861626666672,0.16250308436584543,LAX,390.0,390,9.854423292273237,,,0.0,Neutral,0.0
FL2842,EliteWings,LAX,ORD,1744,2026-06-20 11:00:00,2026-06-20 11:51:00,2026-06-20 14:25:00,2026-06-20 15:01:00,51.0,False,9523.5,190.0,201,2026-06-20,51.0,Severe,51.0,5100.0,96.79581151832461,0.0,26903.252600000007,0.16250308436584543,LAX,390.0,390,9.854423292273237,,,0.0,Neutral,0.0
FL2843,DeltaSky,LAX,ORD,1744,2026-06-20 14:00:00,2026-06-20 14:21:00,2026-06-20 17:25:00,2026-06-20 17:57:00,21.0,False,9520.5,216.0,153,2026-06-20,21.0,Moderate,21.0,2100.0,98.83870967741936,0.0,26894.777800000007,0.16250308436584543,LAX,390.0,390,9.854423292273237,,,0.0,Neutral,0.0
FL2851,DeltaSky,ORD,ATL,606,2026-06-20 08:00:00,2026-06-20 08:30:00,2026-06-20 09:11:00,2026-06-20 09:48:00,30.0,False,3283.9,78.0,163,2026-06-20,30.0,Moderate,30.0,3000.0,95.44303797468355,0.0,9276.798573333335,0.16250308436584543,ORD,699.0,699,44.45688689809631,ORD,0.07694999999999999,0.07694999999999999,Positive,7.7
FL2852,AvaAir,ORD,ATL,606,2026-06-20 11:00:00,2026-06-20 11:21:00,2026-06-20 12:11:00,2026-06-20 12:44:00,21.0,False,3133.7,83.0,101,2026-06-20,21.0,Moderate,21.0,2100.0,97.0,0.0,8852.493586666667,0.16250308436584543,ORD,699.0,699,44.45688689809631,ORD,0.07694999999999999,0.07694999999999999,Positive,7.7
FL2911,AvaAir,JFK,LAX,2475,2026-06-21 08:00:00,2026-06-21 07:50:00,2026-06-21 12:51:00,2026-06-21 12:44:00,0.0,False,12017.3,294.0,108,2026-06-21,0.0,On-Time,0.0,0.0,100.0,100.0,33948.07134666667,0.16250308436584543,JFK,567.0,567,29.675251959686452,JFK,-0.6249,-0.6249,Negative,62.5
FL2912,AvaAir,JFK,LAX,2475,2026-06-21 11:00:00,2026-06-21 11:05:00,2026-06-21 15:51:00,2026-06-21 16:23:00,5.0,False,12333.2,318.0,166,2026-06-21,5.0,Minor,5.0,500.0,99.81191222570533,100.0,34840.467786666675,0.16250308436584543,JFK,567.0,567,29.675251959686452,JFK,-0.6249,-0.6249,Negative,62.5
FL2913,DeltaSky,JFK,LAX,2475,2026-06-21 14:00:00,2026-06-21 14:40:00,2026-06-21 18:51:00,2026-06-21 19:49:00,40.0,False,12924.8,309.0,138,2026-06-21,40.0,Moderate,40.0,4000.0,98.45161290322581,0.0,36511.69834666667,0.16250308436584543,JFK,567.0,567,29.675251959686452,JFK,-0.6249,-0.6249,Negative,62.5
FL2921,DeltaSky,JFK,ORD,740,2026-06-21 08:00:00,2026-06-21 07:50:00,2026-06-21 09:27:00,2026-06-21 09:43:00,0.0,False,4108.4,113.0,93,2026-06-21,0.0,On-Time,0.0,0.0,100.0,100.0,11605.956106666668,0.16250308436584543,JFK,567.0,567,29.675251959686452,JFK,-0.6249,-0.6249,Negative,62.5
FL2931,DeltaSky,ATL,DFW,732,2026-06-21 08:00:00,2026-06-21 08:23:00,2026-06-21 09:26:00,2026-06-21 09:40:00,23.0,False,3755.9,77.0,183,2026-06-21,23.0,Moderate,23.0,2300.0,96.46153846153847,0.0,10610.16710666667,0.16250308436584543,ATL,1107.0,1107,90.14557670772678,,,0.0,Neutral,0.0
FL2932,BlueJet,ATL,DFW,732,2026-06-21 11:00:00,2026-06-21 11:04:00,2026-06-21 12:26:00,2026-06-21 12:43:00,4.0,False,3524.8,99.0,191,2026-06-21,4.0,Minor,4.0,400.0,99.52,100.0,9957.325013333337,0.16250308436584543,ATL,1107.0,1107,90.14557670772678,,,0.0,Neutral,0.0
FL2941,EliteWings,LAX,ORD,1744,2026-06-21 08:00:00,2026-06-21 08:12:00,2026-06-21 11:25:00,2026-06-21 11:51:00,12.0,False,8585.6,219.0,116,2026-06-21,12.0,Minor,12.0,1200.0,99.34545454545454,100.0,24253.747626666674,0.16250308436584543,LAX,397.0,397,10.638297872340425,LAX,-0.6249,-0.6249,Negative,62.5
FL2942,DeltaSky,LAX,ORD,1744,2026-06-21 11:00:00,2026-06-21 11:22:00,2026-06-21 14:25:00,2026-06-21 14:33:00,22.0,False,8480.8,191.0,154,2026-06-21,22.0,Moderate,22.0,2200.0,98.625,0.0,23957.694613333337,0.16250308436584543,LAX,397.0,397,10.638297872340425,LAX,-0.6249,-0.6249,Negative,62.5
FL2951,CloudFlight,ORD,ATL,606,2026-06-21 08:00:00,2026-06-21 08:32:00,2026-06-21 09:11:00,2026-06-21 09:43:00,32.0,False,3011.2,71.0,124,2026-06-21,32.0,Moderate,32.0,3200.0,94.66666666666667,0.0,8506.439253333334,0.16250308436584543,ORD,1027.0,1027,81.18701007838746,,,0.0,Neutral,0.0
FL2952,CloudFlight,ORD,ATL,606,2026-06-21 11:00:00,2026-06-21 11:33:00,2026-06-21 12:11:00,2026-06-21 12:37:00,33.0,False,3006.0,64.0,116,2026-06-21,33.0,Moderate,33.0,3300.0,93.90769230769232,0.0,8491.749600000001,0.16250308436584543,ORD,1027.0,1027,81.18701007838746,,,0.0,Neutral,0.0
FL2953,AvaAir,ORD,ATL,606,2026-06-21 14:00:00,2026-06-21 14:02:00,2026-06-21 15:11:00,2026-06-21 15:28:00,2.0,False,3134.2,86.0,174,2026-06-21,2.0,Minor,2.0,200.0,99.72413793103448,100.0,8853.906053333334,0.16250308436584543,ORD,1027.0,1027,81.18701007838746,,,0.0,Neutral,0.0
